1588682761.783608,-0.035
1588682761.846253,-0.035
1588682761.904237,-0.035
1588682761.961277,-0.035
1588682762.017233,-0.035
1588682762.074333,-0.035
1588682762.13022,-0.035
1588682762.187274,-0.035
1588682762.243227,-0.035
1588682762.301276,-0.035
1588682762.359233,-0.035
1588682762.417236,-0.035
1588682762.472283,0.0
1588682762.528233,0.0
1588682762.583224,0.0
1588682762.640265,-0.034
1588682762.698257,-0.034
1588682762.75625,-0.035
1588682762.8133,-0.035
1588682762.870239,-0.035
1588682762.927231,-0.035
1588682762.984234,-0.035
1588682763.040262,-0.035
1588682763.096292,-0.035
1588682763.154234,-0.035
1588682763.211248,-0.036
1588682763.300286,-0.036
1588682763.358245,-0.035
1588682763.416266,-0.035
1588682763.473242,-0.035
1588682763.531249,-0.035
1588682763.587269,-0.035
1588682763.645245,-0.035
1588682763.702256,-0.035
1588682763.761264,-0.035
1588682763.819258,-0.035
1588682763.87725,-0.035
1588682763.933292,-0.033
1588682763.992279,-0.033
1588682764.050266,-0.033
1588682764.106297,-0.035
1588682764.162341,-0.035
1588682764.224295,-0.034
1588682764.28126,-0.034
1588682764.338297,-0.034
1588682764.398317,-0.035
1588682764.456327,-0.035
1588682764.515402,-0.035
1588682764.572481,-0.035
1588682764.628289,-0.035
1588682764.68526,-0.036
1588682764.741395,-0.036
1588682764.800337,-0.036
1588682765.514298,-0.032
1588682765.577294,-0.038
1588682765.647616,-0.038
1588682765.715648,-0.038
1588682765.773317,-0.033
1588682765.830336,-0.033
1588682765.888357,-0.038
1588682765.946294,-0.038
1588682766.004286,-0.038
1588682766.062396,-0.032
1588682766.120302,-0.032
1588682766.176303,-0.036
1588682766.234319,-0.036
1588682766.29229,-0.036
1588682766.348303,-0.034
1588682766.406319,-0.034
1588682766.46833,-0.037
1588682766.526414,-0.037
1588682766.585306,-0.037
1588682766.643311,-0.031
1588682766.700951,-0.031
1588682766.75835,-0.031
1588682766.818307,-0.037
1588682766.875609,-0.037
1588682767.112331,-0.035
1588682767.171347,-0.035
1588682767.228306,-0.035
1588682767.284304,-0.035
1588682767.341328,-0.035
1588682767.399333,-0.035
1588682767.455423,-0.035
1588682767.511333,-0.035
1588682767.638353,-0.035
1588682767.696325,-0.035
1588682767.776323,-0.035
1588682767.834332,-0.036
1588682767.89131,-0.036
1588682767.948333,-0.036
1588682768.005318,-0.035
1588682768.062343,-0.035
1588682768.119335,-0.035
1588682768.176341,-0.035
1588682768.232349,-0.035
1588682768.288334,-0.034
1588682768.345405,-0.034
1588682768.402324,-0.034
1588682768.460325,-0.038
1588682768.518337,-0.038
1588682768.575352,-0.032
1588682768.632375,-0.032
1588682768.688326,-0.032
1588682768.745327,-0.037
1588682768.801328,-0.037
1588682768.857411,-0.037
1588682768.914356,-0.033
1588682768.972374,-0.033
1588682769.030339,-0.037
1588682769.08734,-0.037
1588682769.145349,-0.037
1588682769.201332,-0.033
1588682769.387999,-0.037
1588682769.483478,-0.035
1588682769.563557,-0.035
1588682769.634731,-0.033
1588682769.728627,-0.033
1588682769.796821,-0.037
1588682769.93236,-0.033
1588682769.991392,-0.033
1588682770.050369,-0.033
1588682770.113386,-0.038
1588682770.17148,-0.038
1588682770.229369,-0.033
1588682770.285364,-0.033
1588682770.342372,-0.033
1588682770.401142,-0.036
1588682770.457368,-0.036
1588682770.612373,-0.033
1588682770.669415,-0.036
1588682770.726387,-0.036
1588682770.783382,-0.036
1588682770.843386,-0.033
1588682770.905482,-0.033
1588682771.104589,-0.036
1588682771.162613,-0.034
1588682771.220392,-0.034
1588682771.276401,-0.038
1588682771.332398,-0.038
1588682771.388375,-0.038
1588682771.444648,-0.034
1588682771.699856,-0.034
1588682771.900122,-0.036
1588682771.982966,-0.035
1588682772.041419,-0.035
1588682772.098771,-0.035
1588682772.155434,-0.035
1588682772.211537,-0.035
1588682772.26939,-0.035
1588682772.396421,-0.034
1588682772.453389,-0.035
1588682772.573776,-0.035
1588682772.630002,-0.035
1588682772.686399,-0.035
1588682772.743435,-0.038
1588682772.799414,-0.038
1588682772.856416,-0.038
1588682772.913565,-0.035
1588682772.970432,-0.035
1588682773.028405,-0.035
1588682773.085417,-0.034
1588682773.142423,-0.034
1588682773.198404,-0.035
1588682773.255432,-0.035
1588682773.312435,-0.035
1588682773.370493,-0.034
1588682773.427525,-0.034
1588682773.484463,-0.034
1588682773.541486,-0.036
1588682773.59843,-0.036
1588682773.656422,-0.036
1588682773.714451,-0.036
1588682773.77242,-0.036
1588682773.828415,-0.034
1588682773.885425,-0.034
1588682773.944585,-0.035
1588682774.002428,-0.035
1588682774.060418,-0.035
1588682774.117498,-0.035
1588682774.174651,-0.035
1588682774.312465,-0.035
1588682774.371465,-0.035
1588682774.43044,-0.035
1588682774.488496,-0.035
1588682774.545425,-0.035
1588682774.601438,-0.035
1588682774.65743,-0.035
1588682774.715481,-0.035
1588682774.771491,-0.035
1588682774.830435,-0.037
1588682774.887502,-0.037
1588682774.94445,-0.037
1588682775.000431,-0.034
1588682775.058455,-0.034
1588682775.245966,-0.037
1588682775.301465,-0.034
1588682775.357491,-0.034
1588682775.414598,-0.034
1588682775.472469,-0.036
1588682775.576519,-0.034
1588682775.634478,-0.034
1588682775.692466,-0.034
1588682775.750527,-0.036
1588682775.835531,-0.036
1588682775.892467,-0.035
1588682775.959547,-0.035
1588682776.08564,-0.035
1588682776.151547,-0.035
1588682776.222437,-0.036
1588682776.284486,-0.036
1588682776.351583,-0.035
1588682776.418503,-0.035
1588682776.48357,-0.035
1588682776.605574,-0.035
1588682776.750544,-0.035
1588682776.817572,-0.035
1588682776.889523,-0.035
1588682777.103615,-0.035
1588682777.217762,-0.035
1588682777.29574,-0.035
1588682777.452595,-0.035
1588682777.568596,-0.034
1588682777.690814,-0.036
1588682777.900858,-0.035
1588682777.974646,-0.035
1588682778.092892,-0.035
1588682778.164702,-0.035
1588682778.289687,-0.035
1588682778.374803,-0.035
1588682778.433705,-0.035
1588682778.657868,-0.035
1588682778.719566,-0.035
1588682778.884879,-0.034
1588682778.951725,-0.034
1588682779.049301,-0.035
1588682779.105869,-0.035
1588682779.173786,-0.034
1588682779.237835,-0.034
1588682779.36492,-0.035
1588682779.594778,-0.036
1588682779.828885,-0.033
1588682779.95377,-0.037
1588682780.108801,-0.033
1588682780.186044,-0.033
1588682780.243823,-0.036
1588682780.499121,-0.035
1588682780.556839,-0.036
1588682780.617913,-0.036
1588682780.729854,-0.034
1588682780.851869,-0.036
1588682781.106616,-0.034
1588682781.182856,-0.035
1588682781.241947,-0.035
1588682781.321033,-0.035
1588682781.634717,-0.034
1588682781.767041,-0.035
1588682781.838282,-0.035
1588682782.08307,-0.034
1588682782.149005,-0.035
1588682782.216504,-0.035
1588682782.369016,-0.035
1588682782.50101,-0.035
1588682782.569848,-0.035
1588682782.735597,-0.035
1588682782.793978,-0.035
1588682782.904042,-0.035
1588682782.960013,-0.036
1588682783.430979,-0.034
1588682783.501797,-0.035
1588682783.730114,-0.034
1588682783.790119,-0.035
1588682783.958427,-0.034
1588682784.10927,-0.035
1588682784.166972,-0.035
1588682784.266048,-0.036
1588682784.328992,-0.036
1588682784.56308,-0.034
1588682784.681998,-0.035
1588682784.803704,-0.035
1588682784.937056,-0.036
1588682784.996979,-0.034
1588682785.055975,-0.034
1588682785.229031,-0.035
1588682785.337998,-0.035
1588682785.620037,-0.034
1588682785.84104,-0.035
1588682786.13579,-0.036
1588682786.26506,-0.035
1588682786.351027,-0.035
1588682786.487027,-0.035
1588682786.626281,-0.036
1588682786.702055,-0.036
1588682787.238007,-0.036
1588682787.313776,-0.036
1588682787.567096,-0.035
1588682787.818091,-0.035
1588682787.917044,-0.035
