1588682761.799505,1.0
1588682761.856235,1.0
1588682761.912229,1.0
1588682761.969265,1.0
1588682762.029638,1.0
1588682762.086241,1.0
1588682762.14322,1.0
1588682762.200221,1.0
1588682762.25726,1.0
1588682762.314283,1.0
1588682762.372226,1.0
1588682762.429226,1.0
1588682762.486225,0.0
1588682762.543239,0.0
1588682762.599245,-0.926
1588682762.657233,-0.926
1588682762.713236,-0.926
1588682762.768241,-1.0
1588682762.823248,-1.0
1588682762.879235,-1.0
1588682762.93623,-1.0
1588682762.994285,-1.0
1588682763.054257,-0.999
1588682763.111253,-0.999
1588682763.169258,-0.999
1588682763.227254,-0.999
1588682763.290286,-0.999
1588682763.347242,-1.0
1588682763.402239,-1.0
1588682763.459241,-1.0
1588682763.516254,-0.999
1588682763.57425,-0.999
1588682763.632264,-0.999
1588682763.690256,-0.999
1588682763.748316,-0.999
1588682763.807316,-0.999
1588682763.866272,-0.999
1588682763.924262,-0.999
1588682763.979258,-1.0
1588682764.036257,-1.0
1588682764.092493,-0.999
1588682764.148324,-0.999
1588682764.204255,-0.999
1588682764.262323,-0.998
1588682764.319317,-0.998
1588682764.375273,-1.0
1588682764.432481,-1.0
1588682764.488319,-1.0
1588682764.546411,-0.999
1588682764.604329,-0.999
1588682764.661254,-0.999
1588682764.717284,-1.001
1588682764.775277,-1.001
1588682765.303674,-0.997
1588682765.508307,-1.0
1588682765.564296,-1.0
1588682765.624279,-0.999
1588682765.719319,-1.0
1588682765.841285,-1.0
1588682765.899294,-0.999
1588682765.9573,-0.999
1588682766.014283,-0.999
1588682766.070321,-1.0
1588682766.133303,-1.0
1588682766.189278,-0.999
1588682766.24734,-0.999
1588682766.305422,-0.999
1588682766.366657,-0.999
1588682766.42431,-0.999
1588682766.5063,-0.998
1588682766.562451,-0.998
1588682766.619337,-1.0
1588682766.675323,-1.0
1588682766.731289,-1.0
1588682766.790291,-0.999
1588682767.102546,-0.998
1588682767.157502,-1.0
1588682767.255304,-0.999
1588682767.32133,-0.999
1588682767.379332,-0.999
1588682767.436396,-0.999
1588682767.494308,-0.999
1588682767.549385,-1.0
1588682767.656355,-1.0
1588682767.782385,-0.999
1588682767.841449,-1.0
1588682767.897318,-1.0
1588682767.954323,-1.0
1588682768.012348,-0.999
1588682768.069342,-0.999
1588682768.126327,-0.999
1588682768.183375,-0.999
1588682768.23938,-0.999
1588682768.295453,-0.999
1588682768.35238,-0.999
1588682768.410326,-0.999
1588682768.467342,-0.999
1588682768.525318,-0.999
1588682768.582325,-0.999
1588682768.63939,-0.999
1588682768.695391,-0.999
1588682768.752344,-0.999
1588682768.808333,-0.999
1588682768.865345,-0.999
1588682768.92133,-0.999
1588682768.980356,-0.999
1588682769.037377,-0.999
1588682769.095324,-0.999
1588682769.153326,-0.999
1588682769.209352,-1.0
1588682769.439553,-1.0
1588682769.520404,-0.997
1588682769.596839,-0.997
1588682769.675678,-1.001
1588682769.75666,-1.001
1588682769.838445,-1.001
1588682769.92239,-0.997
1588682769.979456,-0.997
