1588682761.807319,0.1
1588682761.864257,0.1
1588682761.920226,0.1
1588682761.97724,0.1
1588682762.033249,0.1
1588682762.09022,0.1
1588682762.147273,0.1
1588682762.204234,0.1
1588682762.261327,0.1
1588682762.318248,0.1
1588682762.37623,0.1
1588682762.43324,0.1
1588682762.490241,0.0
1588682762.547234,0.0
1588682762.605337,-0.1
1588682762.663261,-0.1
1588682762.719242,-0.1
1588682762.776237,-0.1
1588682762.832237,-0.1
1588682762.889243,-0.1
1588682762.945299,-0.1
1588682763.000385,-0.1
1588682763.058232,0.0
1588682763.11532,0.0
1588682763.173252,0.0
1588682763.231246,0.0
1588682763.294267,0.0
1588682763.351239,0.0
1588682763.409664,0.0
1588682763.466257,0.0
1588682763.523246,0.0
1588682763.58026,0.0
1588682763.638299,0.0
1588682763.696294,0.0
1588682763.754243,0.0
1588682763.811637,0.0
1588682763.870266,0.0
1588682763.928352,0.0
1588682763.985256,0.0
1588682764.043264,0.0
1588682764.099245,0.0
1588682764.155261,0.0
1588682764.211452,0.0
1588682764.268293,0.0
1588682764.325264,0.0
1588682764.381316,0.0
1588682764.436329,0.0
1588682764.494343,0.0
1588682764.557292,0.0
1588682764.612254,0.0
1588682764.668342,0.0
1588682764.72328,0.0
1588682765.504316,-0.1
1588682765.560493,0.0
1588682765.618303,-0.1
1588682765.700549,-0.1
1588682765.757283,0.1
1588682765.813346,0.1
1588682765.869304,0.0
1588682765.924277,0.0
1588682765.98137,0.0
1588682766.039288,0.1
1588682766.094291,0.1
1588682766.150285,0.1
1588682766.208311,0.0
1588682766.266329,0.0
1588682766.322304,0.0
1588682766.381297,0.0
1588682766.440303,0.0
1588682766.497305,0.0
1588682766.553347,0.0
1588682766.610295,0.0
1588682766.66731,0.0
1588682766.725318,0.0
1588682766.782302,0.0
1588682766.847301,0.0
1588682766.968359,0.0
1588682767.025363,0.0
1588682767.122342,0.0
1588682767.185304,0.0
1588682767.249334,0.0
1588682767.31541,0.0
1588682767.373347,0.0
1588682767.429313,0.0
1588682767.485309,0.0
1588682767.540321,0.0
1588682767.770655,0.0
1588682767.827396,0.0
1588682767.884326,0.0
1588682767.939342,0.0
1588682767.995331,0.0
1588682768.052328,0.0
1588682768.108353,0.0
1588682768.165395,0.0
1588682768.221396,0.0
1588682768.277317,0.0
1588682768.334317,0.0
1588682768.389318,0.0
1588682768.44538,0.0
1588682768.501332,0.0
1588682768.557327,0.0
1588682768.614522,0.0
1588682768.674369,0.0
1588682768.730325,0.0
1588682768.787326,0.0
1588682768.842327,0.0
1588682768.901337,0.1
1588682768.960349,0.1
1588682769.016338,0.0
1588682769.072396,0.0
1588682769.128344,0.0
1588682769.18733,0.1
1588682769.448651,0.0
1588682769.52963,0.0
1588682769.608235,0.0
1588682769.683202,0.0
1588682769.772325,0.0
1588682769.849512,0.0
1588682769.926362,0.0
1588682769.98334,0.0
1588682770.044417,0.0
1588682770.105384,0.0
1588682770.160359,0.0
1588682770.216366,0.0
1588682770.273401,0.0
1588682770.328356,0.0
1588682770.385353,-0.1
1588682770.442359,-0.1
1588682770.499667,-0.1
1588682770.625372,0.0
1588682770.681358,0.0
1588682770.737389,0.0
1588682770.837383,0.0
1588682770.913495,0.0
1588682771.127442,0.0
1588682771.182377,0.0
1588682771.244413,0.0
1588682771.302433,0.0
1588682771.357385,0.0
1588682771.437427,-0.1
1588682771.492409,-0.1
1588682771.729402,-0.1
1588682771.787412,-0.1
1588682771.916407,0.0
1588682771.992405,0.0
1588682772.053394,0.0
1588682772.110412,0.0
1588682772.170421,0.0
1588682772.226379,0.0
1588682772.28238,0.0
1588682772.403483,0.0
1588682772.459423,0.0
1588682772.515427,0.0
1588682772.577426,0.0
1588682772.633437,0.0
1588682772.690423,0.0
1588682772.747432,0.0
1588682772.805423,0.0
1588682772.860413,0.0
1588682772.919435,0.0
1588682772.976404,0.0
1588682773.032702,0.0
1588682773.095425,0.0
1588682773.152403,0.0
1588682773.207418,0.0
1588682773.262697,0.0
1588682773.318408,0.0
1588682773.374443,0.0
1588682773.431428,0.0
1588682773.488414,0.0
1588682773.545436,0.0
1588682773.602446,0.0
1588682773.706434,0.0
1588682773.764318,0.0
1588682773.819449,0.0
1588682773.87642,0.0
1588682773.932621,0.0
1588682773.990423,0.0
1588682774.046417,0.0
1588682774.105817,0.0
